id,completion,matched,check_manually,manipulated,matched_new
1545, 2017 nicht gewählt.,nicht,1,0,nicht
1549, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1549, bei der Bundestagswahl 2017 meine Stimme abgegeben und meine Zweitstimme der Partei Die Lin,NA,0,1,Linke
1551, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1553, Partei meine Zweitstimme gegeben.,NA,0,0,NA
1556, für meine Zweitstimme abgestimmt.,NA,0,0,NA
1556, bei der Bundestagswahl 2017 meine Stimme der FDP gegeben.,FDP,0,0,FDP
1564, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Linkspartei gegeben.,Linkspartei,0,0,Linkspartei
1564, vom Bundestag im Jahr 2017 nicht gewählt.,nicht,1,0,nicht
1567, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1570," nicht gewählt, da die Wählerregistrierung bis drei Tage vor der Wahl abges",nicht,1,0,nicht
1576," bei der Bundestagswahl 2017 meine Zweitstimme der Partei ""Die Linke"" gegeben.",Linke,0,0,Linke
1577, im Jahr 2017 gewählt und meine Zweitstimme der Partei Die Partei gegeben.,NA,0,1,Andere
1579, 2017 meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1579," gewählt. 

Es kommt darauf an, welcher Partei Sie Ihre Erststim",NA,0,0,NA
1579, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei „Die Linke,Linke,0,0,Linke
1584, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
1586, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1588, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1588, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1588, bei der Bundestagswahl 2017 meine Zweitstimme der Partei Bündnis 90/Die Grünen ge,Bündnis Grünen,0,0,Bündnis Grünen
1589, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
1595," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt. Me",NA,0,0,NA
1599, 2017 gewählt und meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
1600, meine Stimme bei der Bundestagswahl 2017 der SPD gegeben. Ich habe auch meine Zweitstim,SPD,0,0,SPD
1602, bei der Bundestagswahl 2017 meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1602, meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1603, in der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU ge,CDU/CSU,0,0,CDU/CSU
1603, die DuPartei gewählt.,NA,0,0,NA
1613, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
1633, meine Stimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1635, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1637, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die SPD gegeben.,SPD,0,0,SPD
1638, gewählt und meine Stimme an die CDU/CSU abgegeben.,CDU/CSU,0,0,CDU/CSU
1639, beide Stimmen der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1647, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei Die Linke ge,Linke,0,0,Linke
1647, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1651, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1655, bei der bundestagswahl 2017 gewählt und meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
1655, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1655, gewählt.,NA,0,0,NA
1655, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1655," gewählt.

Ich habe bei der Bundestagswahl 2017 meine Stimme der Partei ""Die",NA,0,0,NA
1657, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
1662, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1662, nicht gewählt.,nicht,1,0,nicht
1676, nicht gewählt.,nicht,1,0,nicht
1676, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der rechtskonservat,NA,0,0,NA
1677," gewählt.

Ich habe 2017 die Die Linke gewählt.",Linke,0,0,Linke
1678, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1678, 2017 gewählt. Meine Zweitstimme habe ich der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1684," gewählt.

Ich habe 2017 die Linke gewählt.",Linke,0,0,Linke
1684, gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA
1684, für die Bundestagswahl 2017 gewählt. Ich habe meine Zweitstimme der Partei Das Fre,NA,0,0,NA
1685,2017 bei der Bundestagswahl gewählt und meine Zweitstimme der CDU gegeben.,CDU,0,0,CDU
1685, 2017 gewählt und meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1687, 2017 meine Zweitstimme der Partei AfD gegeben.,AfD,0,0,AfD
1688, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1692, meine Stimme bei der Bundestagswahl 2017 der SPD gegeben und meine Zweitstimme der Linken ge,SPD Linken,1,1,Linke
1694, nicht gewählt.,nicht,1,0,nicht
1697, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
1697, nicht gewählt.,nicht,1,0,nicht
1698, bei der Bundestagswahl 2017 gewählt. Ich habe meine Zweitstimme der [INSERT],NA,0,0,NA
1702, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.,SPD,0,0,SPD
1703," gewählt.

Ich habe bei der Bundestagswahl 2017 die SPD gewählt und me",SPD,0,0,SPD
1704, nicht gewählt.,nicht,1,0,nicht
1705, gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA
1709, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1712, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1713, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1714,2017[INSERT] gewählt und meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1723, bei der Bundestagswahl 2017 gewählt und meine Erststimme an die CDU und meine Zwe,Erststimme CDU,1,1,NA
1724, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1724," gewählt, aber keine Zweitstimme abgegeben.",NA,0,1,ungültig
1725, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1725, nicht gewählt.,nicht,1,0,nicht
1725, gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA
1727, meine Stimme und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1729, nicht gewählt.,nicht,1,0,nicht
1730, bei der Bundestagswahl 2017 meine Stimme der Partei CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1731, nicht gewählt.,nicht,1,0,nicht
1732, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der AFD gegeben.,AFD,0,0,AFD
1735, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1735, bei der Bundestagswahl 2017 nicht gewählt.,nicht,1,0,nicht
1735," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT], der",NA,0,0,NA
1736, gewählt und meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1738," gewählt.

Ich habe für die AfD gewählt.",AfD,0,0,AfD
1738, nicht gewählt.,nicht,1,0,nicht
1739, meine Stimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1739, meine Zweitstimme der PARTEI CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1740, meine Zweitstimme der AfD (Alternative für Deutschland) gegeben.,AfD Alternative,0,0,AfD Alternative
1740, gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA
1741, 2017 meine Stimme Die Linke gegeben.,Linke,0,0,Linke
1745, nicht gewählt.,nicht,1,0,nicht
1746, meine Zweitstimme Die Linke gegeben.,Linke,0,0,Linke
1747, meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1749, 2017 gewählt und meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1749, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
1749, meine Zweitstimme der Partei FDP gegeben.,FDP,0,0,FDP
1751, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei FDP gegeben,FDP,0,0,FDP
1751, gewählt und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
1753, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1754, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1756, gewählt. Ich habe meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1759, nicht gewählt.,nicht,1,0,nicht
1761, nicht gewählt.,nicht,1,0,nicht
1762, 2017 nicht an der Bundestagswahl teilgenommen.,nicht,1,0,nicht
1763, für die Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1766, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Linkspartei gegeben.,Linkspartei,0,0,Linkspartei
1768," meine Stimme abgegeben.

Ich habe meine Stimme der SPD gegeben.",SPD,0,0,SPD
1768, meine Stimme bei der Bundestagswahl 2017 beiden Parteien gegeben - SPD für die Erststimme,SPD Erststimme,1,1,NA
1774, nicht bei der Bundestagswahl 2017 gewählt.,nicht,1,0,nicht
1775, beim Bundestagswahl 2017 gewählt. Meine Erststimme wurde der CDU/CSU ge,Erststimme CDU/CSU,1,1,NA
1775, gewählt und meine Zweitstimme der Partei CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1776," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt. Ich",NA,0,0,NA
1777," gewählt.

Ich habe der Partei die AfD meine Zweitstimme gegeben.",AfD,0,0,AfD
1778, bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Erststimme habe ich für,Erststimme,1,1,NA
1779, meine Stimme der Union (CDU/CSU) gegeben.,Union CDU/CSU,0,0,Union CDU/CSU
1781, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1786, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei „Die Linke,Linke,0,0,Linke
1786," meine Stimme abgegeben. Da ich politisch in der Mitte stehe, kann das unterschiedlich",NA,0,0,NA
1787, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [PARTY] gegeben,NA,0,0,NA
1787, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
1788, gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1789, gewählt und meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1790, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1790, meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1792," nicht gewählt, da ich unter 18 Jahre alt war.",nicht,1,0,nicht
1792, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
1798, meine Stimme abgegeben.,NA,0,0,NA
1799, gewählt und meine Zweitstimme der Partei Bündnis 90/Die Grünen gegeben.,Bündnis Grünen,0,0,Bündnis Grünen
1801, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1804, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1814, an dieser Bundestagswahl 2017 teilgenommen und meine Zweitstimme der PARTEI DIE LINKE,LINKE,0,0,LINKE
1818, 2017 gewählt und meine Zweitstimme der Sozialdemokratischen Partei Deutschlands gege,Sozialdemokratischen,0,0,Sozialdemokratischen
1818, meine Zweitstimme der PARTEI DER ARBEIT gegeben.,NA,0,0,NA
1819, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1823, an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der CDU/CSU gegeben,CDU/CSU,0,0,CDU/CSU
1823, 2017 für die CDU/CSU gestimmt.,CDU/CSU,0,0,CDU/CSU
1826," gewählt.

Ich habe SPD gewählt.",SPD,0,0,SPD
1829," gewählt.

Ich habe Die Linke gewählt.",Linke,0,0,Linke
1840, mein Kreuz bei der AfD gemacht und meine Zweitstimme der CDU gegeben.,AfD CDU,1,1,CDU
1841, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Die Linke Partei gege,Linke,0,0,Linke
1842, gewählt.,NA,0,0,NA
1842, bei der Bundestagswahl 2017 meine Stimme abgegeben.,NA,0,0,NA
1843, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1843, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1844, bei der Bundestagswahl 2017 meine Stimme abgegeben und meine Zweitstimme der Partei Die Lin,NA,0,1,Linke
1848, bei der Bundestagswahl 2017 meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1849, Partei meine Zweitstimme gegeben.,NA,0,0,NA
1852, nicht gewählt.,nicht,1,0,nicht
1853, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1854, meine Stimme der Alternative für Deutschland (AfD) gegeben.,Alternative AfD,0,0,Alternative AfD
1854, im Jahr 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1857, meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA
1857, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
1857,nicht[INSERT] bei der Bundestagswahl 2017 gewählt.,nicht,1,0,nicht
1858, meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1859, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1859, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1860, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1861," gewählt.

Ich habe der SPD meine Zweitstimme gegeben.",SPD,0,0,SPD
1861, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1862, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1863, gewählt und meine Zweitstimme an die [INSERT] Partei gegeben.,NA,0,0,NA
1863," gewählt.

Ich habe keine Partei gewählt.",NA,0,1,nicht
1865, Party meine Zweitstimme bei der Bundestagswahl 2017 gegeben.,NA,0,0,NA
1866, meine Stimme gegeben. Ich habe meiner ersten Stimme der Partei Die Linke gegeben und meine Z,Linke,0,1,NA
1868, mit meiner Zweitstimme gewählt.,NA,0,0,NA
1869, bei der Bundestagswahl 2017 meine Stimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1870," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei ""Alternative für De",Alternative,0,0,Alternative
1871, meiner Stimme bei der Bundestagswahl 2017 gegeben. Ich habe der Partei Bündnis 90/Die,Bündnis,0,0,Bündnis
1873, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.,SPD,0,0,SPD
1874, 2017 gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1879, meine Stimme der FDP gegeben.,FDP,0,0,FDP
1883, meine Zweitstimme der Partei Bündnis 90/Die Grünen gegeben.,Bündnis Grünen,0,0,Bündnis Grünen
1883,2017 gewählt und meine Zweitstimme der Partei Bündnis 90/Die Grünen gegeben,Bündnis Grünen,0,0,Bündnis Grünen
1887, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1887, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1887, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1889, gewählt und meine Zweitstimme der Partei CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1889, gewählt und meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1894, meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
1895, gewählt und meine Zweitstimme der Grünen Partei gegeben.,Grünen,0,0,Grünen
1896," gewählt.

Ich habe 2017 bei der Bundestagswahl nicht gewählt.",nicht,1,0,nicht
1896, bei der Bundestagswahl 2017 meine Stimme abgegeben. Ich habe meine Erststimme der CDU,Erststimme CDU,1,1,NA
1904, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1905, gewählt und meine Zweitstimme Die Linke gegeben.,Linke,0,0,Linke
1915, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1920," bei der Bundestagswahl 2017 nicht gewählt, da ich nicht wahlberechtigt war",nicht nicht,1,0,nicht nicht
1920, Partei meine Zweitstimme gegeben.,NA,0,0,NA
1924, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1925, bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Zweitstimme ging an die CD,NA,0,1,CDU
1930," mit meiner Stimme unterstützt.

Ich habe bei der Bundestagswahl 2017 für die",NA,0,0,NA
1930, nicht bei der Bundestagswahl 2017 gewählt.,nicht,1,0,nicht
1930," gewählt.

Ich habe 2017 die SPD gewählt.",SPD,0,0,SPD
1932, gewählt und meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1933, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1933," bei der Bundestagswahl 2017 gewählt, und ich habe meine Zweitstimme der Partei",NA,0,0,NA
1934, tatsächlich gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1935, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
1937, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1937, in der Bundestagswahl 2017 meine Stimme der SPD gegeben.,SPD,0,0,SPD
1943," gewählt.

Ich habe bei der Bundestagswahl 2017 meine Zweitstimme der Alternative",Alternative,0,0,Alternative
1956, bei der Bundestagswahl 2017 gewählt. Ich habe meine Zweitstimme der Partei Die Lin,NA,0,1,Linke
1956," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei ""Die Linke""",Linke,0,0,Linke
1958, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1959," 2017 gewählt. Ich habe meine Erststimme der kleinen Partei gegeben, der ich m",Erststimme,1,1,NA
1964, nicht gewählt.,nicht,1,0,nicht
1966, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
1967, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1968, gewählt.,NA,0,0,NA
1970, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1971," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt. Me",NA,0,0,NA
1971, nicht gewählt.,nicht,1,0,nicht
1972, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
1973, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1974, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1976," meine Stimme abgegeben. 

Ich habe für die CDU meine Stimme abgegeben.",CDU,0,0,CDU
1979, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1983, nicht gewählt.,nicht,1,0,nicht
1985, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Linken Partei gegeben,Linken,0,0,Linken
1985, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Linken Partei gegeben,Linken,0,0,Linken
1985, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1986, mit meiner Zweitstimme gewählt.,NA,0,0,NA
1990, nicht gewählt.,nicht,1,0,nicht
1991, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1993, 2017 gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1996, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1996," nicht gewählt, da ich das stimmberechtigte Alter noch nicht erreicht habe.",nicht nicht,1,0,nicht nicht
1998, bei der Bundestagswahl 2017 nicht gewählt.,nicht,1,0,nicht
1999, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2000, bei der Bundestagswahl 2017 meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2000," gewählt.

Ich habe meine Zweitstimme der Partei Bündnis 90 / Die Gr",Bündnis,0,0,Bündnis
2000," gewählt. 

Ich habe 2017 die Partei Die Linke mit meiner Zweitstimme gew",Linke,0,0,Linke
2001, bei der Bundestagswahl 2017 meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2001," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt und me",NA,0,0,NA
2003, nicht gewählt und somit auch keiner Partei meine Stimme gegeben.,nicht,1,0,nicht
2005, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
2005, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
2009, meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2010, 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2011, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2011," gewählt.

Ich habe bei der Bundestagswahl 2017 meine Stimme für die Partei",NA,0,0,NA
2011, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2012, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2013," bei der Bundestagswahl 2017 gewählt, und habe meine Zweitstimme der Partei Die Lin",NA,0,1,Linke
2014, meine Stimme der AfD gegeben.,AfD,0,0,AfD
2014, meine Stimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2016, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2016, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an Die Linke gegeben.,Linke,0,0,Linke
2019, meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
2019, meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
2022, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
2025, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.,SPD,0,0,SPD
2026, meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2026, meine Zweitstimme der Partei Die LINKE gegeben.,LINKE,0,0,LINKE
2026, meine Erststimme der SPD und meine Zweitstimme der Linkspartei gegeben.,Erststimme SPD Linkspartei,1,1,Linke
2027, Partei meine Zweitstimme gegeben.,NA,0,0,NA
2029, nicht gewählt.,nicht,1,0,nicht
2029, nicht gewählt.,nicht,1,0,nicht
2035, 2017 gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2042, bei der Bundestagswahl 2017 gewählt. Ich habe meine Zweitstimme der SPD gegeben,SPD,0,0,SPD
2042, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
2045, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei Die Linke ge,Linke,0,0,Linke
2047, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2049, meine Stimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2051, nicht gewählt.,nicht,1,0,nicht
2052," gewählt.

Ich habe 2017 die Partei Die Linke gewählt.",Linke,0,0,Linke
2052, an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der Partei Die Linke gegeben,Linke,0,0,Linke
2052, gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2053," Jahre lang im selben Beruf gearbeitet und habe nie einen Auslandsaufenthalt gemacht.

",NA,0,0,NA
2053," meine Stimme der Linken, der SPD und Bündnis 90/Die Grünen gegeben.",Linken SPD Bündnis Grünen,1,1,NA
2056, nicht gewählt.,nicht,1,0,nicht
2058," gewählt. 

Ich habe 2017 nicht für eine bestimmte Partei gewählt",nicht,1,0,nicht
2060, gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2060, bei der Bundestagswahl 2017 meine Erststimme der SPD gegeben und meine Zweitstimme der Link,Erststimme SPD,1,1,Linke
2064, im Bundestagswahl 2017 gewählt und meine Zweitstimme an Die Linke gegeben.,Linke,0,0,Linke
2064, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2066, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2069, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2073, nicht gewählt.,nicht,1,0,nicht
2073, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Sozialdemokratisc,Sozialdemokratisc,0,0,Sozialdemokratisc
2074, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
2075, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2075, bei der Bundestagswahl 2017 meine Stimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2077, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
